id,title,safety_score,published,canonical_url,country
doc-8d1a84503478,한국 · 신뢰할 수 있는 인공지능 실현 전략,19,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/implementation-strategy-for-trustworthy-ai-1266,South Korea
doc-d92b14f70bc1,Iceland's AI 전략 (Forthcoming),2,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/icelands-ai-strategy-forthcoming-7416,Iceland
doc-02edaf47f32b,네덜란드 · IPCEI Cloud Infrastructure · Services (CIS),2,2021-01-01,https://www.rvo.nl/subsidies-financiering/ipcei/cloud-infrastructuur-en-services-cis,Netherlands
doc-eff5a4f3043a,포르투갈 · INA 훈련 Programs,2,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ina-training-programs,Portugal
doc-9df0010c1e7d,라트비아 · I-NERGY,2,2021-01-01,https://i-nergy.eu/riga-city-working-group-on-climate-neutrality,Latvia
doc-a59a83515d35,튀르키예 · Human-centred 인공지능 Human Resources: Toolkit Human Resources Professionals,8,2021-01-01,https://www.weforum.org/reports/human-centred-ai-for-hr-state-of-play-and-the-path-ahead/whitepaper,Turkey
doc-f73dbb4228e9,슬로베니아 · High-tech equity financing 프로그램,2,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/high-tech-equity-financing-programme,Slovenia
doc-2a82877e6140,몰타 · High-Performance Computer,2,2021-01-01,https://eurohpc-ju.europa.eu/malta-becomes-newest-participant-eurohpc-joint-undertaking-2021-05-31_en,Malta
doc-d0911560c914,프랑스 · HPC Support NLP Bigscience Workshop,9,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/May2026/117ojph5zkmp73axp4-PR_BLOOM_HPCW_Award_171122.pdf,France
doc-eddc182b6e09,콜롬비아 · 가이드라인 Implementation Data Trust · Data Commons 모델,4,2021-01-01,https://gobiernodigital.mintic.gov.co/692/articles-238511_recurso_2.pdf,Colombia
doc-20097f6b1322,스웨덴 · Government Assignment Promote Public Administration's Ability Use AI,2,2021-01-01,https://www.regeringen.se/regeringsuppdrag/2021/06/uppdrag-att-framja-offentlig-forvaltnings-formaga-att-anvanda-artificiell-intelligens/,Sweden
doc-cb0d42ba3fef,일본 · 거버넌스 Innovation Ver. 2 - Guide Designing · Implementing Agile 거버넌스,4,2021-01-01,https://www.meti.go.jp/english/press/2021/0730_001.html,Japan
doc-00f1c4f23a32,거버넌스 위원회 Brazilian AI 전략,5,2021-01-01,https://www.gov.br/mcti/pt-br/acompanhe-o-mcti/transformacaodigital/inteligencia-artificial-estrategia-governanca,Brazil
doc-316aa256474b,GAIA-X Hub Netherlands,6,2021-01-01,https://gaia-x.nl/,Netherlands
doc-25cf020caf99,프랑스 2030: digital health acceleration 전략,3,2021-01-01,https://www.entreprises.gouv.fr/priorites-et-actions/autonomie-strategique/soutenir-linnovation-dans-les-secteurs-strategiques-10,France
doc-98d08461ce0c,European Public 조달 Data 전략,4,2021-01-01,https://single-market-economy.ec.europa.eu/single-market/public-procurement/digital-procurement/public-procurement-data-space-ppds_en,
doc-e33fbc0220fb,태국 · 윤리 가이드라인 AI,11,2021-01-01,https://www.etda.or.th/getattachment/9d370f25-f37a-4b7c-b661-48d2d730651d/Digital-Thailand-AI-Ethics-Principle-and-Guideline.pdf.aspx?lang=th-TH,Thailand
doc-ac4d079c087c,중국 · 윤리 Norms New Generation AI,19,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_ir8hyn25gaatz92.pdf,China
doc-82e1ed05023a,이스라엘 · Establishing Local AI & HPC Compute Infrastrcuture,2,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_amg7g58jyabi7kj.pdf,Israel
doc-1dc7583b2ba1,아일랜드 · Enterprise Digital Advisory Board,2,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/enterprise-digital-advisory-board-2580,Ireland
doc-24e2f32082fd,루마니아 · 교육 · Employment 프로그램,2,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/education-and-employment-programme,Romania
doc-330153c96abf,UAE · Draft 연방 개인정보보호 법,4,2021-01-01,https://www.natlawreview.com/article/uae-announces-new-federal-data-law,United Arab Emirates
doc-47d1f68c59a0,슬로베니아 · Digital transformation incentives 프로그램 Slovene Enterprise Fund,2,2021-01-01,https://czk.si/en/opportunities/spodbude-za-digitalno-transformacijo-msp/,Slovenia
doc-d1e0df242357,라트비아 · Data dissemination · management platform (DAGR),2,2021-01-01,https://www.sif.gov.lv/en/projects/project-no-221121i001-data-dissemination-and-management-platform-dagr?utm_source=https%3A%2F%2Fwww.google.com%2F,Latvia
doc-90d72564ac9e,폴란드 · Data Opening 프로그램,4,2021-01-01,https://dane.gov.pl/en/knowledgebase/useful-materials/program-otwierania-danych-na-lata-2021-2027,Poland
doc-748db7d0c049,에스토니아 · Data 거버넌스 · Open Data Competence 센터,4,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/data-governance-and-open-data-competence-centre-4297,Estonia
doc-05fa002d0b0c,콜롬비아 · Dashboard Implementation AI 윤리 원칙,13,2021-01-01,https://idm.presidencia.gov.co/prensa/Paginas/UNESCO-destaca-a-Colombia-como-lider-en-la-implementacion-de-las-recomendac-220309.aspx,Colombia
doc-39095445c998,네덜란드 · Cultural AI Lab,4,2021-01-01,https://www.cultural-ai.nl/missionandvision,Netherlands
doc-8ade7c26a9bb,싱가포르 · Computational Data Analysis Exception Copyright 법 2021,8,2021-01-01,https://www.ipos.gov.sg/docs/default-source/resources-library/copyright/copyright-act-factsheet.pdf,Singapore
doc-6b55b3863471,인도 · 센터 Excellence 인공지능 · Innovation-Driven Entrepreneurship,2,2021-01-01,https://www.aiidecoe.com/about.php,India
doc-a95474413b13,인도 · 센터 Excellence Jewelry AI · Data Science Excellence,2,2021-01-01,https://www.gjepc.org/news_detail.php?news=gjsci-kickstarts-jade-pilot-project,India
doc-df0164bae917,인도 · 센터 Excellence AI · Emerging 기술,2,2021-01-01,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1731960,India
doc-a757623e1248,Cambodia Digital Economy · Society 정책 프레임워크 2021-2035,2,2021-01-01,https://data.opendevelopmentcambodia.net/en/library_record/digital-economy-and-social-policy-framework-of-cambodia-2021-2035,Cambodia
doc-83a418c622a5,C2.3. R3-I4 Consolidation CEZIH health information infrastructure 시스템 (Central Health information 시스템 Republic Croatia),4,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/c23-r3-i4-consolidation-of-the-cezih-health-information-infrastructure-system-central-health-information-system-of-the-republic-of-croatia,Croatia
doc-280ff0be21cb,Brazilian AI 전략,6,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_rqas4wk9w3wubr7.pdf,Brazil
doc-3d39a0ae024a,프랑스 · 자율 mobility projects PRISSMA Project - Research · Investment Platform 안전 · 안보 자율 Mobility,3,2021-01-01,https://prissma.univ-gustave-eiffel.fr/en/the-project,France
doc-088793669ed1,호주's AI 행동계획,2,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_q3rh2dvdsvvnu9h.pdf,Australia
doc-85e058d4b56c,싱가포르 · Asia Tech x 인공지능,5,2021-01-01,https://asiatechxsg.com/atxai/,Singapore
doc-2ade3e4576a2,미국 · 인공지능 · 알고리즘 Fairness 이니셔티브,3,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_xzsgfn9wfrxdyug.pdf,United States
doc-301a19a84bf0,Armenia Digital Agenda – 2030,4,2021-01-01,https://www.gov.am/en/news/item/9211/,Armenia
doc-8ddd376adea9,Approach Document 인도: Part 2 - Operationalizing 원칙 책임 있는 AI,11,2021-01-01,https://www.niti.gov.in/sites/default/files/2021-08/Part2-Responsible-AI-12082021.pdf,India
doc-b9c6643e5c96,Approach Document 인도: Part 1 - 원칙 책임 있는 AI,19,2021-01-01,https://www.niti.gov.in/sites/default/files/2021-02/Responsible-AI-22022021.pdf,India
doc-93b985c27e40,네덜란드 · AiNed – “AI energy · sustainability”,4,2021-01-01,https://www.nwo.nl/en/researchprogrammes/national-growth-fund/ained?utm_source=chatgpt.com,Netherlands
doc-09812874c8ca,네덜란드 · AiNed,4,2021-01-01,https://aic4nl.nl/en/,Netherlands
doc-a184f1aaf6ba,ASEAN Data Management 프레임워크,7,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_6rf3as9wgqfyj8p.pdf,
doc-51ff79de66e5,미국 · AI/ML-Based Software as Medical Device 행동계획,14,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_cjjeaxknmthba9p.pdf,United States
doc-2e195967c1d4,콜롬비아 · AI.GOV Website,2,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/aigov-website-9707,Colombia
doc-e2c622294e27,"AI, Data · Robotics Partnership Horizon Europe",2,2021-01-01,"https://bdva.eu/news/ai-data-and-robotics-partnership-memorandum-understanding-signed-today/#:~:text=and%20Robotics%20partnership.-,The%20partnership%20leverages%201.3B%20Eur%20of%20public%20investments%20through,European%20AI%2C%20Data%20and%20Robotics.",
doc-10ee59b0c0b8,아일랜드 · AI Schools (various initiatives),8,2021-01-01,https://www.oidetechnologyineducation.ie/artificial-intelligence-in-schools/,Ireland
doc-e3f7ab20bf9d,싱가포르 · AI 의료 가이드라인,11,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_rp6xzp4fgvaycbc.pdf,Singapore
doc-a57315bff804,미국 · AI 훈련 획득 Workforce 법 (법안 S-2551),15,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_b4mvuae2xst5tdt.pdf,United States
doc-b095185f6708,프랑스 · AI Priority Research 프로그램 · Equipment (PEPR),7,2021-01-01,https://www.pepr-ia.fr/le-pepr/,France
doc-b209799adaa6,AI 거버넌스 일본 1.1,2,2021-01-01,https://www.meti.go.jp/shingikai/mono_info_service/ai_shakai_jisso/pdf/20210709_8.pdf,Japan
doc-ff36786005e7,싱가포르 · AI 거버넌스 Testing 프레임워크 Minimum Viable Product (MVP),13,2021-01-01,https://www.pdpc.gov.sg/news-and-events/announcements/2021/07/developing-the-mvp-for-ai-governance-testing-framework,Singapore
doc-266e832480b5,일본 · AI 거버넌스 가이드라인 Implementation AI 원칙 Ver. 1.1,11,2021-01-01,https://www.meti.go.jp/english/press/2021/0709_004.html,Japan
doc-081e5da9df3b,콜롬비아 · AI Expert Mission,6,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-expert-mission-4724,Colombia
doc-39456a272d5d,영국 · AI 이사회 AI 로드맵,8,2021-01-01,https://www.gov.uk/government/publications/ai-roadmap,United Kingdom
doc-2861f6f85ae8,아르헨티나 · AI 센터,2,2021-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_yzyr82464izihcx.pdf,Argentina
doc-1bda8cf43472,New York Senate 법안 S3971B (2019),6,2020-12-31,https://www.nysenate.gov/legislation/bills/2019/S3971,United States
doc-6a0ce65c89a4,ethics of AI 교육 과정 프로그램,7,2020-12-09,https://ethics-of-ai.mooc.fi/start,
doc-120e92edba38,Principled 인공지능,7,2020-11-04,https://cyber.harvard.edu/publication/2020/principled-ai,
doc-efff7fcd4e46,[BMW그룹] Seven principles for AI,10,2020-11-04,https://www.press.bmwgroup.com/global/article/detail/T0318411EN/seven-principles-for-ai:-bmw-group-sets-out-code-of-ethics-for-the-use-of-artificial-intelligence?language=en,
doc-237eea41535f,[앨런튜링연구소] Understanding artificial intelligence ethics and safety,9,2020-11-04,https://www.turing.ac.uk/sites/default/files/2019-06/understanding_artificial_intelligence_ethics_and_safety.pdf,
doc-2e286d12e7c0,AI 정책 원칙,7,2020-11-04,https://www.itic.org/resources/AI-Policy-Principles-FullReport2.pdf,
doc-b336e66b983a,[베이징지원인공지능연구원] Beijing AI Principles,7,2020-11-04,https://www.baai.ac.cn/news/beijing-ai-principles-en.html,
doc-be791ac9278d,[미국오바마행정부] PREPARING FOR THE FUTURE OF ARTIFICIAL INTELLIGENCE,3,2020-11-04,https://obamawhitehouse.archives.gov/sites/default/files/whitehouse_files/microsites/ostp/NSTC/preparing_for_the_future_of_ai.pdf,United States
doc-04b3ea51c393,Our Goal · Work,3,2020-11-04,https://www.partnershiponai.org/about/,
doc-1c1c5f8207e4,인공지능의 윤리적 사용을 위한 개선과제 보고서,6,2020-10-12,https://iaae.ai/research/?bmode=view&idx=5075932,
doc-d3457378f866,인공지능 윤리 대전 강연자료 (요약본),8,2020-09-19,https://iaae.ai/research/?bmode=view&idx=4902253,South Korea
doc-f9695fd81214,IBM AI 원칙 (Everyday Ethics for Artificial Intelligence),10,2020-08-06,http://www.ibm.com/watson/assets/duo/pdf/everydayethics.pdf,
doc-bc1bde48fdb8,국가 New Generation AI 표준 시스템 Construction Guide,15,2020-08-05,https://cset.georgetown.edu/wp-content/uploads/t0401_AI_standards_guidelines_EN.pdf,China
doc-6268117586fb,MS AI 원칙 (Microsoft AI principles),7,2020-08-04,http://www.microsoft.com/en-us/ai/responsible-ai?activetab=pivot1:primaryr6,
doc-0b6dfee9f4ac,구글 AI 원칙 (Artificial Intelligence at Google: Our Principles),7,2020-08-04,http://ai.google/principles,
doc-19e42b272079,아실로마 AI 원칙 (Asilomar AI Principles),7,2020-08-04,http://futureoflife.org,
doc-a6b3f108e5d7,인공지능 기술 발전에 따른 이슈 및 대응 방안,3,2020-08-04,https://iaae.ai/research/?bmode=view&idx=4384190,South Korea
doc-f78b5cbdf9cc,윤리적 인공지능 시스템 개발을 위한 설계 계획,6,2020-08-04,https://iaae.ai/research/?bmode=view&idx=4384135,IEEE
doc-adeea1562cf2,신뢰할 수 있는 AI 윤리 가이드라인,11,2020-08-04,https://iaae.ai/research/?bmode=view&idx=4384062,European Union
doc-a9599253367b,AI윤리원칙 몬트리올 선언 (Montréal Declaration),15,2020-08-04,https://iaae.ai/research/?bmode=view&idx=4383949,
doc-6a2474efb348,로마교황청 발표 AI 윤리 백서 '로마 콜(Rome Call)',6,2020-08-04,https://iaae.ai/research/?bmode=view&idx=4383901,
doc-e6a956b8a9ab,4차산업혁명 시대 산업별 인공지능 윤리이슈 분석 및 정책적 대응방안,6,2020-08-04,https://iaae.ai/research/?bmode=view&idx=4383715,
doc-ff09f0e615e4,인공지능 윤리 가이드라인,10,2020-08-04,https://iaae.ai/research/?bmode=view&idx=4383692,South Korea
doc-a0e9f6c5101e,Utah SB 96 (Emerging 기술 Talent 이니셔티브 2020),3,2020-03-30,https://le.utah.gov/~2020/bills/sbillenr/SB0096.pdf,United States
doc-a9a820df0e2a,fAIr LAC,4,2020-01-01,https://fairlac.iadb.org/en,
doc-92aedb9523be,폴란드 · 작업반 인공지능,10,2020-01-01,https://www.gov.pl/web/ai/polityka-dla-rozwoju-sztucznej-inteligencji-w-polsce-od-roku-2020,Poland
doc-55a8206e8ee4,백서 인공지능,5,2020-01-01,https://commission.europa.eu/publications/white-paper-artificial-intelligence-european-approach-excellence-and-trust_en,
doc-bc8c5b99dac5,멕시코 · Website Personal 개인정보보호 Impact Assessments,7,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/website-for-personal-data-protection-impact-assessments-6281,Mexico
doc-7953fe32f898,Robustness · Explainability 인공지능,10,2020-01-01,https://publications.jrc.ec.europa.eu/repository/handle/JRC119336,
doc-63b4d96f3daf,OECD Network Experts AI,6,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/the-oecd-network-of-experts-on-ai-1477,
doc-65f45c0786c4,한국 · 지능정보사회 윤리 가이드라인,14,2020-01-01,https://ai.kisdi.re.kr/eng/main/contents.do?menuNo=500011,South Korea
doc-b83c7c0af59a,아르헨티나 · 윤리 AI as UNESCO 권고,9,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/the-ethics-of-ai-as-a-unesco-recommendation-2311,Argentina
doc-f3fef491c306,벨기에 · TRAIL (Trusted AI Labs),6,2020-01-01,https://trail.ac/en/,Belgium
doc-45f18afcf15f,스웨덴 · Sunet Drive – collaborative data space research data,4,2020-01-01,https://www.sunet.se/services/molnbaserade-tjanster/sunet-drive,Sweden
doc-fb853a159bf9,Special 위원회 인공지능 Digital Age (AIDA),2,2020-01-01,https://www.europarl.europa.eu/relnatparl/en/aida-icm-on-artificial-intelligence-and-/products-details/20211007CPU37281,
doc-d1e9b0facab7,스페인 · Spanish 개인정보보호 Agency,10,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_ra8k9nhjyxrwpzd.pdf,Spain
doc-a8a0aa6d3aee,콜롬비아 · Sandbox Privacy by Design · Default AI,4,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/sandbox-on-privacy-by-design-and-default-in-ai-3287,Colombia
doc-47dc81c10be4,튀르키예 · Safe Schooling · Distance 교육 Project,2,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/safe-schooling-and-distance-education-project-4488,Turkey
doc-aca858aa47e9,Resolution Automated Decision-making Processes,16,2020-01-01,https://www.europarl.europa.eu/doceo/document/B-9-2020-0094_EN.html,
doc-4b7e9e742c6b,Resolution AI: Questions Interpretation · Application 국제 법,8,2020-01-01,https://oeil.secure.europarl.europa.eu/oeil/en/procedure-file?reference=2020/2013(INI),
doc-66f1990bfe8e,"보고서 안전 · Liability Implications 인공지능, Internet Things · Robotics",7,2020-01-01,https://ec.europa.eu/info/publications/commission-report-safety-and-liability-implications-ai-internet-things-and-robotics-0_en,
doc-8889abbcbebe,노르웨이 · Regulatory Sandbox AI,8,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/regulatory-sandbox-on-ai-5037,Norway
doc-b7f533f48b41,독일 · R&D Tax Allowance,2,2020-01-01,https://stip.oecd.org/innotax/incentives/DEU1,Germany
doc-3eb01ec3219b,포르투갈 · Public Administration Cloud 전략,4,2020-01-01,https://portugaldigital.gov.pt/en/promote-more-digital-public-services/mobilize-and-transform-the-public-administration/cloud-strategy-for-public-administration/,Portugal
doc-6c07371f09d2,Portugal 가이드라인 Telework Monitoring,3,2020-01-01,https://www.cnpd.pt/media/zkhkxlpx/orientacoes_controlo_a_distancia_em_regime_de_teletrabalho.pdf,Portugal
doc-c0466a332b4a,"OECD 프로그램 AI Work, Innovation, Productivity · Skills",5,2020-01-01,https://www.denkfabrik-bmas.de/bug-testing-ki-observatorium,
doc-f0eeaf6eeb3e,OECD AI 정책 Observatory (OECD.AI),6,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/oecd-ai-policy-observatory-oecdai-9635,
doc-80c09c1425ae,인도 · 국가 프로그램 Government Schools: 책임 있는 AI Youth,5,2020-01-01,https://responsibleaiforyouth.negd.in/,India
doc-357b821d7382,크로아티아 · 국가 Plan Development AI,6,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-plan-for-the-development-of-ai-2008,Croatia
doc-318edfa9b22b,이스라엘 · 국가 이니셔티브 Secured 지능 시스템,11,2020-01-01,https://icrc.tau.ac.il/sites/cyberstudies-english.tau.ac.il/files/media_server/cyber%20center/The%20National%20Initiative_eng%202021_digital.pdf,Israel
doc-f511508a9d2b,노르웨이 · 국가 Data Catalogue,3,2020-01-01,https://data.norge.no/,Norway
doc-d651babbec36,헝가리 · 국가 Data Assets Agency,4,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-data-assets-agency-4664,Hungary
doc-32e8f8e8107e,코스타리카 · 국가 Code Digital 기술,18,2020-01-01,https://www.micitt.go.cr/sites/default/files/GobernanzaDigital/CNTD%20version%202024%2015-1-2024%20EMA%2025-1-2024GRMC-firmado.pdf,Costa Rica
doc-eec776f16f05,인도네시아 · 국가 AI 전략,6,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_4fi5jmh3ywepzcb.pdf,Indonesia
doc-22fe27c040e0,미국 · 국가 AI Research Institutes,3,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_4wmiasngfdcrv3f.pdf,United States
doc-647e44f37235,미국 · 국가 AI 이니셔티브 법 2020,14,2020-01-01,https://www.congress.gov/116/crpt/hrpt617/CRPT-116hrpt617.pdf#page=1210   https://www.ai.gov/   https://oecd.ai/en/wonk/documents/united-states-national-ai-initiative-act-of-2020-2020,United States
doc-6bbfbc6a5166,미국 · 국가 AI 자문위원회's Subcommittee 법 Enforcement,11,2020-01-01,https://ai.gov/,United States
doc-ceb493551ad9,미국 · NIST 원칙 Explainable AI,16,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_pig5xg42xryr3st.pdf,United States
doc-ebae65ef1fde,사우디 · Ministry Health Digital 전략 프레임워크 · 로드맵,2,2020-01-01,https://www.moh.gov.sa/Ministry/vro/eHealth/Documents/MoH-Digital-Health-Strategy-Update.pdf,Saudi Arabia
doc-d8f01b6220e3,일본 · ML Quality Management 가이드라인,15,2020-01-01,https://www.digiarc.aist.go.jp/en/publication/aiqm/,Japan
doc-adc87c312eaa,Latvia's 국가 AI 전략,2,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/latvias-national-ai-strategy-4180,Latvia
doc-355716817115,독일 · KI4KL,2,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ki4kl-3212,Germany
doc-901fcd7cfd71,오스트리아 · Justice Chatbot,2,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/justice-chatbot-4646,Austria
doc-f63f6635923c,"Juri Reports ""Making AI European""",19,2020-01-01,https://www.europarl.europa.eu/committees/en/juri-committee-making-ai-european-presen/product-details/20200505CAN54985,
doc-2c0cafd7953e,이탈리아 · Italian AI Employment Case 법,10,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/italian-ai-employment-case-law-5993,Italy
doc-475879cdcffe,네덜란드 · Invest-NL,2,2020-01-01,https://www.invest-nl.nl/nl,Netherlands
doc-551e8f8fcba7,슬로베니아 · 국제 Research 센터 AI under auspices UNESCO,3,2020-01-01,https://ircai.org/,Slovenia
doc-ee8b3a71907f,인도 Urban Data Exchange,7,2020-01-01,https://iudx.org.in,India
doc-a78677a27283,싱가포르 · Implementation · Self-Assessment Guide Organisations,19,2020-01-01,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/resource-for-organisation/ai/sgisago.pdf,Singapore
doc-708ee9497dbb,미국 · Illinois 인공지능 Video Interview 법,8,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_3azc6jrh93hbac9.pdf,United States
doc-9fbfd0a735ce,INDIAai Portal: 국가 AI Portal,2,2020-01-01,https://indiaai.gov.in/,India
doc-f50d0e6818a7,Hungary's AI 전략,2,2020-01-01,https://knowledge4policy.ec.europa.eu/sites/default/files/Andras_Hlacs.pdf,Hungary
doc-952ffab25b1c,한국 · 사람이 중심이 되는 인공지능 윤리기준,15,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/human-centered-national-guidelines-for-ai-ethics-6671,South Korea
doc-2239c6bc84cb,일본 · 가이드라인 평가 AI Reliability Field Plant 안전,9,2020-01-01,https://www.fdma.go.jp/relocation/neuter/topics/fieldList4_16/jisyuhoan_shiryo.html,Japan
doc-c7227ce69937,스위스 · 가이드라인 AI,13,2020-01-01,https://www.admin.ch/gov/fr/accueil/documentation/communiques.msg-id-81319.html,Switzerland
doc-611d5edf4f72,핀란드 · 가이드라인 책임 있는 use 생성형 AI,13,2020-01-01,https://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/166201/VM_2025_11.pdf?sequence=1&isAllowed=y,Finland
doc-48930e0c6545,리투아니아 · 가이드라인 Unbiased Algorithms,10,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/guidelines-for-unbiased-algorithms-7870,Lithuania
doc-ecf9ceddf4b9,영국 · 가이드라인 AI 조달,12,2020-01-01,https://www.gov.uk/government/publications/guidelines-for-ai-procurement/guidelines-for-ai-procurement,United Kingdom
doc-c3436b9ae09c,멕시코 · 가이드라인 Elaboration Privacy Impact Assessments,15,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_aafjny6djapzmyn.pdf,Mexico
doc-964ec0ef6385,싱가포르 · Guide Job Redesign Age AI,6,2020-01-01,http://go.gov.sg/ai-guide-to-jobredesign,Singapore
doc-d8e823ab2321,영국 · 지침 AI · 개인정보보호,18,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_tfrchcnn7m4d5vb.pdf,United Kingdom
doc-2e6b735119c9,그리스 · Greek 국가 Data 전략,6,2020-01-01,https://digitalstrategy.gov.gr/en/,Greece
doc-39bd9b119f7a,미국 · Government by 알고리즘: AI 연방 Administrative Agencies,4,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_iaktfq7gpe8waev.pdf,United States
doc-a78fa6b1ea36,GlobalPolicy.AI,6,2020-01-01,https://globalpolicy.ai/en/,
doc-5017e1289377,Global Partnership 인공지능 (GPAI),9,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/May2026/117ojph5zkmpbb1ri6-c0284499-7a08-3053-393b-dbe19e4114d0_joint_statement_on_launch_of_gpai_-_final_-_june.1.pdf,
doc-e8a6bfe13376,사우디 · Freedom Information 정책,4,2020-01-01,https://sdaia.gov.sa/en/SDAIA/about/Documents/Freedom%20of%20Information%20Policy.pdf,Saudi Arabia
doc-512c7ae9463e,"프레임워크 윤리 Aspects 인공지능, Robotics · Related 기술",7,2020-01-01,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?reference=2020/2012(INL)&l=en,
doc-bf6c9e497d3a,Finland AI Enforcement · Case 법 Employment,10,2020-01-01,https://julkaisut.valtioneuvosto.fi/handle/10024/161700,Finland
doc-2b78109caca4,미국 · 행정명령 Promoting Use 신뢰할 수 있는 AI 연방 Government,14,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_45fhssqk8gfcetx.pdf,United States
doc-8390997a46e5,체코 · 윤리 Commission 평가 Automated · 자율 Vehicles,12,2020-01-01,"https://md.gov.cz/Uzitecne-odkazy/Veda,-vyzkum,-inovace/Eticka-komise?lang=en-GB",Czechia
doc-07e6e6a8b63b,윤리 프레임워크 인공지능 Colombia,13,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ethical-framework-for-artificial-intelligence-in-colombia-7590,Colombia
doc-4171a52e3692,튀르키예 · 교육 Information Network,2,2020-01-01,http://fatihprojesi.meb.gov.tr/en/,Turkey
doc-609f49cc368a,네덜란드 · Dutch Digitalisation 전략 2020,11,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/dutch-digitalisation-strategy-2020-8154,Netherlands
doc-0a67866f1a2c,Digital Uzbekistan - 2030,6,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_zsmfpskyyp575eb.pdf,Uzbekistan
doc-3d4b3379db4b,"페루 · Digital Trust 프레임워크, approved by Urgent Decree N. 007-2020",18,2020-01-01,https://www.gob.pe/institucion/pcm/normas-legales/395322-007-2020,Peru
doc-41e77e584d1e,Digital Transformation 전략 Africa,4,2020-01-01,https://au.int/sites/default/files/documents/38507-doc-dts-english.pdf,
doc-fa00d32cf9e5,Digital 교육 행동계획,7,2020-01-01,https://education.ec.europa.eu/focus-topics/digital-education/action-plan,
doc-2b2706ab84a2,Data Marketplace · Data Infrastructure - MOONSHOT,13,2020-01-01,https://dapre.presidencia.gov.co/TD/181220%20Econom%C3%ADa%20de%20Intercambio%20de%20Datos.pdf,Colombia
doc-486828bf9261,영국 · Data 윤리 · AI 지침 Landscape,6,2020-01-01,https://www.gov.uk/guidance/data-ethics-and-ai-guidance-landscape,United Kingdom
doc-50d55b7e3631,사우디 · Data Classification 정책,8,2020-01-01,https://sdaia.gov.sa/ar/SDAIA/about/Documents/Data%20Classification%20Policy.pdf,Saudi Arabia
