id,title,country,flag,published,canonical_url,org,member_count,in_scope,safety_score
doc-952ffab25b1c,한국 · 사람이 중심이 되는 인공지능 윤리기준,South Korea,🇰🇷,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/human-centered-national-guidelines-for-ai-ethics-6671,Ministry of Science and ICT,1,True,15
doc-af517cb21267,HPC Supercomputer,Bulgaria,🇧🇬,2020-01-01,https://ec.europa.eu/digital-single-market/en/news/call-acquire-new-world-class-supercomputer-bulgaria,European High Performance Computing Joint Undertaking,1,False,1
doc-0f990146769f,HORIZON Europe,,,2020-01-01,https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe_en,,1,False,-5
doc-2239c6bc84cb,일본 · 가이드라인 평가 AI Reliability Field Plant 안전,Japan,🇯🇵,2020-01-01,https://www.fdma.go.jp/relocation/neuter/topics/fieldList4_16/jisyuhoan_shiryo.html,"Ministry of Economy, Trade and Industry|Ministry of Health, Labour and Welfare |Fire and Disaster Management Agency",1,True,9
doc-c7227ce69937,스위스 · 가이드라인 AI,Switzerland,🇨🇭,2020-01-01,https://www.admin.ch/gov/fr/accueil/documentation/communiques.msg-id-81319.html,Swiss Federal Office of Communications (OFCOM; BAKOM),1,True,13
doc-611d5edf4f72,핀란드 · 가이드라인 책임 있는 use 생성형 AI,Finland,🇫🇮,2020-01-01,https://julkaisut.valtioneuvosto.fi/bitstream/handle/10024/166201/VM_2025_11.pdf?sequence=1&isAllowed=y,Ministry of Finance,1,True,13
doc-48930e0c6545,리투아니아 · 가이드라인 Unbiased Algorithms,Lithuania,🇱🇹,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/guidelines-for-unbiased-algorithms-7870,AI Think Tank,1,True,10
doc-ecf9ceddf4b9,영국 · 가이드라인 AI 조달,United Kingdom,🇬🇧,2020-01-01,https://www.gov.uk/government/publications/guidelines-for-ai-procurement/guidelines-for-ai-procurement,United Kingdom,2,True,12
doc-c3436b9ae09c,멕시코 · 가이드라인 Elaboration Privacy Impact Assessments,Mexico,🇲🇽,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_aafjny6djapzmyn.pdf,"National Institute of Transparency, Access to Information and Personal Data Protection",1,True,15
doc-964ec0ef6385,싱가포르 · Guide Job Redesign Age AI,Singapore,🇸🇬,2020-01-01,http://go.gov.sg/ai-guide-to-jobredesign,Infocomm Media Development Authority (IMDA)|Personal Data Protection Commission of Singapore (PDPC),1,True,6
doc-d8e823ab2321,영국 · 지침 AI · 개인정보보호,United Kingdom,🇬🇧,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_tfrchcnn7m4d5vb.pdf,Information Commissioners Office (ICO),1,True,18
doc-2e6b735119c9,그리스 · Greek 국가 Data 전략,Greece,🇬🇷,2020-01-01,https://digitalstrategy.gov.gr/en/,Ministry of Digital Governance,1,True,6
doc-a1eebeec1de3,콜롬비아 · Govtech Ecosystem AI Implementation,Colombia,🇨🇴,2020-01-01,https://gobiernodigital.mintic.gov.co/portal/Centro-de-Innovacion-Publica-Digital/GovTech/,Presidential Advisor Office for Economic Affairs and Digital Transformation | National Government Agency for Entrepreneurship and Innovation (iNNpulsa),1,False,-6
doc-39bd9b119f7a,미국 · Government by 알고리즘: AI 연방 Administrative Agencies,United States,🇺🇸,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_iaktfq7gpe8waev.pdf,Administrative Conference of the United States (ACUS),1,True,4
doc-2a0123fdc6b4,덴마크 · GovCloud,Denmark,🇩🇰,2020-01-01,https://www.dmi.dk/frie-data,Danish Agency for Governmental IT Services (SIT),1,False,1
doc-a78fa6b1ea36,GlobalPolicy.AI,,,2020-01-01,https://globalpolicy.ai/en/,,1,True,6
doc-5017e1289377,Global Partnership 인공지능 (GPAI),,,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/May2026/117ojph5zkmpbb1ri6-c0284499-7a08-3053-393b-dbe19e4114d0_joint_statement_on_launch_of_gpai_-_final_-_june.1.pdf,,1,True,9
doc-a99fbfb35375,일본 · Global Communication Plan 2025,Japan,🇯🇵,2020-01-01,https://www.soumu.go.jp/main_sosiki/joho_tsusin/eng/pressrelease/2020/3/31_1.html,Ministry of Internal Affairs and Communications,1,False,-2
doc-20dfd582bff9,독일 · German Mobility Data Space,Germany,🇩🇪,2020-01-01,https://mobility-dataspace.eu/,Federal Ministry for Digital and Transport (BMDV; Bundesministerium für Digitales und Verkehr),1,False,-5
doc-a9ada755d786,브라질 · General 법 Protection Personal Data,Brazil,🇧🇷,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_r2mi4573zcus3nc.pdf,Federal Government of Brazil,1,False,8
doc-e5284f33833b,콜롬비아 · Funding · Grants AI Research,Colombia,🇨🇴,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/funding-and-grants-for-ai-research-5706,"Ministry of Science, Technology and Innovation (MinCiencias)",1,False,-3
doc-2fd1f136c41e,독일 · Funding Priority: Digital Innovations 개선 Patient-centred Care 의료,Germany,🇩🇪,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/funding-priority-digital-innovations-for-the-improvement-of-patient-centred-care-in-healthcare-7625,Federal Ministry of Health (BMG),1,False,1
doc-e8a6bfe13376,사우디 · Freedom Information 정책,Saudi Arabia,🇸🇦,2020-01-01,https://sdaia.gov.sa/en/SDAIA/about/Documents/Freedom%20of%20Information%20Policy.pdf,Saudi Data and AI Authority,1,True,4
doc-512c7ae9463e,"프레임워크 윤리 Aspects 인공지능, Robotics · Related 기술",,,2020-01-01,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?reference=2020/2012(INL)&l=en,,1,True,7
doc-36cce32b2126,콜롬비아 · Forecasting Impact Automation · 기술 Fourth Industrial Revolution 4RI,Colombia,🇨🇴,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/forecasting-the-impact-of-automation-and-the-technologies-of-the-fourth-industrial-revolution-4ri-8519,Ministry of Labor,1,False,-3
doc-f9f5d2719f8f,벨기에 · Flemish participation EuroHPC infrastructure projects,Belgium,🇧🇪,2020-01-01,https://www.lumi-supercomputer.eu/lumi-consortium/,Flanders Department of Economy and Innovation,1,False,-1
doc-5c802d725086,벨기에 · Flemish AI Academy,Belgium,🇧🇪,2020-01-01,https://www.vaia.be/en/,Flemish AI Academy (VAIA),1,False,-3
doc-bf6c9e497d3a,Finland AI Enforcement · Case 법 Employment,Finland,🇫🇮,2020-01-01,https://julkaisut.valtioneuvosto.fi/handle/10024/161700,Office of the Data Protection Ombudsman,1,True,10
doc-0c1e5c29414c,Financing 인공지능 · Blockchain 기술,,,2020-01-01,https://digital-strategy.ec.europa.eu/en/news/eu-artificial-intelligence-and-blockchain-investment-fund-invest-100-million-euros-startups-2020,,1,False,-6
doc-bbba627cdd22,그리스 · Financial Support Instruments,Greece,🇬🇷,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/financial-support-instruments-9107,Various Institutes,1,False,-6
doc-2b78109caca4,미국 · 행정명령 Promoting Use 신뢰할 수 있는 AI 연방 Government,United States,🇺🇸,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_45fhssqk8gfcetx.pdf,Office of Science and Technology Policy (OSTP)|The White House,1,True,14
doc-97a08b418780,European 전략 Data,,,2020-01-01,https://ec.europa.eu/digital-single-market/en/policies/building-european-data-economy,,1,False,-1
doc-58b5f31b9882,룩셈부르크 · European Master High Performance Computing (EUMaster4HPC),Luxembourg,🇱🇺,2020-01-01,https://eumaster4hpc.uni.lu/,University of Luxembourg,1,False,-4
doc-49166b6f523b,불가리아 · European Digital Innovation Hubs (EDIHs),Bulgaria,🇧🇬,2020-01-01,https://digital-strategy.ec.europa.eu/en/policies/edihs,European Commission,1,False,-4
doc-436613b7d3d6,EuroCC Belgium,Belgium,🇧🇪,2020-01-01,https://hpc-portal.eu/,Belgian National Competence Centre for High‑Performance Computing,1,False,-3
doc-8390997a46e5,체코 · 윤리 Commission 평가 Automated · 자율 Vehicles,Czechia,🇨🇿,2020-01-01,"https://md.gov.cz/Uzitecne-odkazy/Veda,-vyzkum,-inovace/Eticka-komise?lang=en-GB",Ministry of Transport,1,True,12
doc-07e6e6a8b63b,윤리 프레임워크 인공지능 Colombia,Colombia,🇨🇴,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ethical-framework-for-artificial-intelligence-in-colombia-7590,National Advisor for Digital Transformation and Economic Affairs | Ministry of Information Technology and Communications (MinTIC),1,True,13
doc-4171a52e3692,튀르키예 · 교육 Information Network,Turkey,🇹🇷,2020-01-01,http://fatihprojesi.meb.gov.tr/en/,Ministry of National Education,1,True,2
doc-eea37f01d997,포르투갈 · EURO HPC Supercomputer,Portugal,🇵🇹,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/euro-hpc-supercomputer-2356,European High Performance Computing Joint Undertaking (EuroHPC JU) | Foundation for Science and Technology,1,False,-1
doc-609f49cc368a,네덜란드 · Dutch Digitalisation 전략 2020,Netherlands,🇳🇱,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/dutch-digitalisation-strategy-2020-8154,Ministry of Economic Affairs and Climate Policy (EZK) | Ministry of Justice and Security (JenV) | Ministry of the Interior and Kingdom Relations (BZK),1,True,11
doc-0eef3dd3920a,아일랜드 · Dublin City 이사회’s Smart Dublin 이니셔티브: Project Using AI-Enabled Cameras Understand Vehicular Flows,Ireland,🇮🇪,2020-01-01,https://smartdublin.ie/vehicle-classification-poc-pilot-project-using-ai-enabled-cameras-to-understand-vehicular-flows/,Dublin City Council,1,False,2
doc-0a67866f1a2c,Digital Uzbekistan - 2030,Uzbekistan,🇺🇿,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_zsmfpskyyp575eb.pdf,Ministry of Development of Information Technologies and Communications,1,True,6
doc-3d4b3379db4b,"페루 · Digital Trust 프레임워크, approved by Urgent Decree N. 007-2020",Peru,🇵🇪,2020-01-01,https://www.gob.pe/institucion/pcm/normas-legales/395322-007-2020,"Presidency of the Council of Ministers, through the Secretariat of Government and Digital Transformation",1,True,18
doc-41e77e584d1e,Digital Transformation 전략 Africa,,,2020-01-01,https://au.int/sites/default/files/documents/38507-doc-dts-english.pdf,,1,True,4
doc-f3f46067820e,Digital Switzerland 전략,Switzerland,🇨🇭,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_wjc9ccgesrmm2np.pdf,The Federal Chancellery's Digital Transformation and ICT Steering Division (DTI),1,False,6
doc-5d9e880314de,Digital Research 센터 Denmark (DIREC),Denmark,🇩🇰,2020-01-01,https://direc.dk/,"Ministry of Higher Education and Science, Innovation Fund Denmark",1,False,0
doc-265d958b18cc,덴마크 · Digital Platform SPROGTEKNOLOGI.DK,Denmark,🇩🇰,2020-01-01,https://sprogteknologi.dk/,Agency for Digital Government,1,False,-3
doc-b1f92841231c,독일 · Digital Pact Schools,Germany,🇩🇪,2020-01-01,https://www.digitalpaktschule.de/de/was-ist-der-digitalpakt-schule-1701.html,Federal Ministry of Education and Research,1,False,-1
doc-fa00d32cf9e5,Digital 교육 행동계획,,,2020-01-01,https://education.ec.europa.eu/focus-topics/digital-education/action-plan,,1,True,7
doc-f4505ee1bd21,"Digital Economy Partnership 협정 (뉴질랜드, Singapore, Chile, · 한국)",New Zealand,🇳🇿,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_fffz85fy24pjjij.pdf,"Ministry of Foreign Affairs and Trade New Zealand|Ministry of Trade & Industry Singapore (MTI)|Ministry of Foreign Affairs Chile | Ministry of Trade, Industry and Energy, Republic of Korea",1,False,5
doc-06c9090d2711,칠레 · Digital Economy Partnership 협정,Chile,🇨🇱,2020-01-01,https://www.mfat.govt.nz/en/trade/free-trade-agreements/free-trade-agreements-in-force/digital-economy-partnership-agreement-depa/,Ministry of Foreign Affairs Chile,1,False,-2
doc-ec59d7ae48ba,미국 · 선언 U.S.-UK Co-operation AI R&D,United States,🇺🇸,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_b7tk52xtcwhhxxf.pdf,The White House,1,False,2
doc-84c051ba7edb,콜롬비아 · Data Sandbox Platform,Colombia,🇨🇴,2020-01-01,https://sandbox.datos.gov.co/#!/inicio,Ministry of Information Technology and Communications (MinTIC),1,False,-1
doc-f1f571048000,칠레 · Data Observatory,Chile,🇨🇱,2020-01-01,https://www.dataobservatory.net/,"Ministry of Science, Technology, Knowledge and Innovation (MCTCI) | Ministry of Economy, Development and Tourism (MINECON) | Amazon Web Services (AWS) | University Adolfo Ibáñez (UAI)",1,False,-4
doc-2b2706ab84a2,Data Marketplace · Data Infrastructure - MOONSHOT,Colombia,🇨🇴,2020-01-01,https://dapre.presidencia.gov.co/TD/181220%20Econom%C3%ADa%20de%20Intercambio%20de%20Datos.pdf,"Presidential Advisor Office for Economic Affairs and Digital Transformation | Department of National Planning | Presidential Advisor Office for Economic Affairs and Digital Transformation, Department of National Planning and Centre for the Fourth Industri",1,True,13
doc-abc902249f31,헝가리 · Data Market Platform,Hungary,🇭🇺,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/data-market-platform-2768,Ministry for Innovation and Technology (MIT)|AI Innovation Hub,1,False,-1
doc-486828bf9261,영국 · Data 윤리 · AI 지침 Landscape,United Kingdom,🇬🇧,2020-01-01,https://www.gov.uk/guidance/data-ethics-and-ai-guidance-landscape,"Department for Digital, Culture, Media and Sport (DCMS)",1,True,6
doc-50d55b7e3631,사우디 · Data Classification 정책,Saudi Arabia,🇸🇦,2020-01-01,https://sdaia.gov.sa/ar/SDAIA/about/Documents/Data%20Classification%20Policy.pdf,Saudi Data and Artificial Intelligence Authority (SDAIA),1,True,8
doc-89ba256f0578,콜롬비아 · 사이버보안 정책 AI Deployment,Colombia,🇨🇴,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_x94id6bxjx9krzz.pdf,National Planning Department (DNP) | Ministry of Information Technology and Communications (MinTIC) | Presidency of the Republic of Colombia (DAPRE),1,True,10
doc-58b7607727c8,이사회 Conclusions Regulatory Sandboxes,,,2020-01-01,https://data.consilium.europa.eu/doc/document/ST-13026-2020-INIT/en/pdf,,1,False,3
doc-013c5e8f90ce,우크라이나 · Concept Development 인공지능,Ukraine,🇺🇦,2020-01-01,https://zakon.rada.gov.ua/laws/show/1556-2020-%D1%80#Text,Ministry of Digital Transformation of Ukraine,1,True,12
doc-bc7b3ae43c29,Concept Development AI Bulgaria Until 2030,Bulgaria,🇧🇬,2020-01-01,https://www.mtitc.government.bg/sites/default/files/conceptforthedevelopmentofaiinbulgariauntil2030.pdf,Bulgaria,1,False,-5
doc-c8d0f00f120e,싱가포르 · Compendium AI Use Cases,Singapore,🇸🇬,2020-01-01,https://www.pdpc.gov.sg/-/media/Files/PDPC/PDF-Files/Resource-for-Organisation/AI/SGAIGovUseCases.pdf,Infocomm Media Development Authority (IMDA)|Personal Data Protection Commission (PDPC),1,True,15
doc-388766f8c3e4,콜롬비아 · Co-ordination Bodies AI 정책 Implementation,Colombia,🇨🇴,2020-01-01,https://dapre.presidencia.gov.co/normativa/normativa/Decreto-1784-4-octubre-2019-Estructura-DAPRE.pdf?TSPD_101_R0=08394a21d4ab20003f727b02568e37ed9413e3dc60e5f03854d633aaf19a8f757d44dda1,National Planning Department (DNP) | Ministry of Information Technology and Communications (MinTIC)| Presidency of the Republic of Colombia (DAPRE),1,False,2
doc-3ea49e4166fd,Closing Digital Gender Gap: Womens Participation Digital Economy,,,2020-01-01,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?reference=2019/2168(INI)&l=en,,1,False,-1
doc-700925dac7b7,오스트리아 · Climate Change Cockpit,Austria,🇦🇹,2020-01-01,https://www.innodays.org/challenge/climate-cockpit/,Austrian National Tourist Office,1,False,0
doc-037c7c9b5e12,포르투갈 · Clean Forest Project,Portugal,🇵🇹,2020-01-01,https://www.mdpi.com/1996-1073/15/24/9294,NOVA Laboratory for Computer Science and Informatics,1,True,5
doc-3064228c2009,Civil Liability Regime 인공지능,,,2020-01-01,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?reference=2020/2014(INL)&l=en,,1,True,4
doc-b47190874333,Chilean Participation 프로세스 AI,Chile,🇨🇱,2020-01-01,https://www.minciencia.gob.cl/areas/inteligencia-artificial/politica-nacional-de-inteligencia-artificial/,"Ministry of Science, Technology, Knowledge and Innovation (MCTCI)",1,True,2
doc-9dfa55807ecf,싱가포르 · Chartered AI Engineer (TM),Singapore,🇸🇬,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/chartered-ai-engineer-tm-7127,AI Professionals Association (AIP),1,True,8
doc-91a98227e3dd,노르웨이 · Changes Health Register 법,Norway,🇳🇴,2020-01-01,https://lovdata.no/static/lovtidend/ltavd1/2020/nl-20201204-133.pdf,The Norwegian Ministry of Health and Care Services,1,True,4
doc-47632b05ec84,네덜란드 · 센터 Excellence Data Sharing · Cloud (CoE-DSC),Netherlands,🇳🇱,2020-01-01,https://coe-dsc.nl/,Ministry of Economic Affairs,1,True,5
doc-0553ea2f4f68,튀르키예 · 센터 Fourth Industrial Revolution Türkiye,Turkey,🇹🇷,2020-01-01,https://www.mext.org.tr/,Ministry of Industry and Technology |Turkish Employers Association of Metal Industries,1,True,2
doc-387cf3bccd4d,크로아티아 · 센터 AI · 사이버보안,Croatia,🇭🇷,2020-01-01,https://airi.uniri.hr/,University of Rijeka,1,False,4
doc-22471a68e20a,체코 · Catalogue 자율 Vehicle Testing Areas Public Roads,Czechia,🇨🇿,2020-01-01,https://testovacioblasti.autonomne.cz/,Transport Research Centre (CDV)|Ministry of Transport and the State Transport Infrastructure Fund (MDCR),1,False,-1
doc-f4f8cc207634,영국 · Cambridge-1,United Kingdom,🇬🇧,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/cambridge-1-6887,NVIDIA,1,False,0
doc-f88241e72193,페루 · COVID-19 Use AI,Peru,🇵🇪,2020-01-01,https://cdn.www.gob.pe/uploads/document/file/1909267/National%20Artificial%20Intelligence%20Strategy%20-%20Peru.pdf?v=1630689882,"National Council of Science, Technology and Innovation",1,False,-1
doc-2e3820513c15,튀르키예 · COVID-19 Detection with AI,Turkey,🇹🇷,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/covid-19-detection-with-ai-2463,Presidency Of The Republic Of Turkey Digital Transformation Office|Ministry of Health,1,False,1
doc-45f71a1a12ad,영국 · CDEI Snapshot Paper: Facial Recognition 기술,United Kingdom,🇬🇧,2020-01-01,https://www.gov.uk/government/publications/cdei-publishes-briefing-paper-on-facial-recognition-technology/snapshot-paper-facial-recognition-technology,Centre for Data Ethics and Innovation (CDEI),1,True,2
doc-c7a9fdee19c5,아르헨티나 · Business Diagnosis · Networking 4.0 기술,Argentina,🇦🇷,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/business-diagnosis-and-networking-in-40-technologies-7951,National Direction for Technological Development and Innovation,1,False,-3
doc-37ed1a8f81f5,에스토니아 · Burokratt - Government AI Virtual Assisstant,Estonia,🇪🇪,2020-01-01,https://www.kratid.ee/en/burokratt,Ministry of Economic Affairs and Communications (MKM) | State Information System (RIA),1,False,-1
doc-5a7dff177174,크로아티아 · Bura Supercomputer,Croatia,🇭🇷,2020-01-01,https://cnrm.uniri.hr/bura/,Centre for Advanced Computing and Modelling (CNRM) at the University of Rijeka,1,False,1
doc-f78dbd58053a,Bulgarian Portal Open Science (BPOS),Bulgaria,🇧🇬,2020-01-01,https://bpos.bg/,National Centre for Information and Documentation (NACID),1,False,1
doc-b24ebee7610c,콜롬비아 · Building Regulatory Ecosystem AI,Colombia,🇨🇴,2020-01-01,https://dapre.presidencia.gov.co/AtencionCiudadana/DocumentosConsulta/consulta-200820-MODELO-CONCEPTUAL-DISENO-REGULATORY-SANDBOXES-BEACHES-IA.pdf,Presidency of the Republic of Colombia | Ministry of Information Technology and Communications | National Planning Department (DNP),1,True,9
doc-f0137cd5d4d2,튀르키예 · Breast Cancer Detection With AI,Turkey,🇹🇷,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/breast-cancer-detection-with-ai-4530,Presidency Of The Republic Of Turkey Digital Transformation Office,1,False,-1
doc-d5680f4da9a8,"Brazilian AI 법안, n. 21/2020",Brazil,🇧🇷,2020-01-01,https://www.camara.leg.br/propostas-legislativas/2236340,Chamber of Deputies,1,True,8
doc-2e58b1f4fa3a,싱가포르 · Bilateral AI Collaborations,Singapore,🇸🇬,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/bilateral-ai-collaborations-1427,Ministry of Communications and Information (MCI)|Ministry of Foreign Affairs (MFA),1,False,-3
doc-f36bb000f196,아르헨티나 · Big Data 국가 Observatory,Argentina,🇦🇷,2020-01-01,https://www.argentina.gob.ar/jefatura/innovacion-publica/telecomunicaciones-y-conectividad/grupo-de-trabajo-de-servicios-de-5,"Directorate of Planning and Universalization, Undersecretary of Information and Communication Technologies",1,True,4
doc-6dddabf329e9,독일 · Automated · Connected Driving,Germany,🇩🇪,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2025/fu_tpijyp9ptirxz8b.pdf,Federal Ministry for Transport and Digital Infrastructure (BMVI; Bundesministerium für Verkehr und Digitale Infrastruktur),1,True,14
doc-c03b0d52c2c9,헝가리 · Automated Administrative Procedures Hungarian,Hungary,🇭🇺,2020-01-01,https://www.knime.com/success-story/how-hungarian-government-automated-reporting-processes-key-decision-makers,"Ministry for Innovation and Technology|Ministry of Interior|National Infocommunications Services Ltd. (under Ministry of Interior)|National Research, Development and Innovation Office",1,False,-1
doc-573f3f370f1e,포르투갈 · 인공지능 Incentive Verification,Portugal,🇵🇹,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/artificial-intelligence-in-incentive-verification-8333,aicep Portugal Global - Trade & Investment Agency,1,True,5
doc-11dc909ff92d,폴란드 · 인공지능 & Data Analysis 센터 (AIDA),Poland,🇵🇱,2020-01-01,https://www.project-aida.eu/index.php,Rzeczpospolita Polska | Narodowe Centrum Nauki | ARTIQ,1,False,2
doc-82aa4af8708c,이집트 · Applied Innovation 센터,Egypt,🇪🇬,2020-01-01,https://alborsaanews.com/2019/10/27/1259212,Ministry of Communications and Information Technology,1,False,-1
doc-611c240d291b,브라질 · Applied 인공지능 Research Centers,Brazil,🇧🇷,2020-01-01,https://www.gov.br/mcti/pt-br/acompanhe-o-mcti/transformacaodigital/inteligencia-artificial-centros,"Ministry of Science, Technology, Innovation and Communications of Brazil | São Paulo Research Foundation (FAPESP)",1,False,-4
doc-24733858e3d2,포르투갈 · Analysis Tourism Information,Portugal,🇵🇹,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/analysis-of-tourism-information-4844,Portugal Tourism,1,False,0
doc-b8f7ba831d6b,네덜란드 · Amsterdam's AI Register,Netherlands,🇳🇱,2020-01-01,https://algoritmeregister.amsterdam.nl/en/ai-register/,City of Amsterdam,1,True,6
doc-66bc38e339e1,독일 · Administrative Cloud 전략 (DVS),Germany,🇩🇪,2020-01-01,https://api.oecdai.org/storage/policy-initiatives/Sep2025/117ojppp0xmg6od01v-fu_rzby8eqd4uuquw8.pdf,Federal Government Commissioner for Information Technology,1,True,4
doc-787b47ddcc5d,행동계획 Implementation Concept Development 인공지능 Ukraine 2021–2024,Ukraine,🇺🇦,2020-01-01,https://zakon.rada.gov.ua/laws/show/438-2021-%D1%80#Text,Secretariat of the Cabinet of Ministers of Ukraine,1,True,18
doc-3c112af2fe52,행동계획 Iceland Fourth Industrial Revolution,Iceland,🇮🇸,2020-01-01,https://www.government.is/library/01-Ministries/Prime-Ministrers-Office/Fjorda-idnbyltingin-skyrsla-enska_HQ.pdf,Iceland,1,False,-1
doc-6de514d050b8,세르비아 · AI4WorkplaceSafety,Serbia,🇷🇸,2020-01-01,https://www.ai4workplacesafety.com/,Science Fund of the Republic of Serbia,1,False,-1
doc-acce0d6a97cb,라트비아 · AI updating cadastral data,Latvia,🇱🇻,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-in-updating-cadastral-data,State Land Service of Latvia,1,False,-1
doc-9147d3af4b96,"AI 교육, Culture · Audiovisual Sector",,,2020-01-01,https://www.europarl.europa.eu/doceo/document/A-9-2021-0127_EN.html,,1,False,-1
doc-da5c3bcf0c25,몰타 · AI traffic management pilot project,Malta,🇲🇹,2020-01-01,https://www.transport.gov.mt/Innovate-TM-EOI-Solutions.pdf-f10785,Transport Malta,1,True,2
doc-57aacc9fc687,독일 · AI SMEs Grants (KI4KMU),Germany,🇩🇪,2020-01-01,https://www.bmftr.bund.de/SharedDocs/Bekanntmachungen/DE/2020/03/2876_bekanntmachung,"Federal Ministry of Research, Technology and Space",1,False,-4
doc-335548534b98,에스토니아 · AI Use Cases 공공부문,Estonia,🇪🇪,2020-01-01,https://www.kratid.ee/kasutuslood-kratid,Ministry of Economic Affairs and Communications,1,False,-1
doc-0d5017037407,칠레 · AI Use Cases 공공부문,Chile,🇨🇱,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-use-cases-in-the-public-sector-6852,State's Superintendency of the Environment (SMA),1,False,-1
doc-8ac39f4b247c,콜롬비아 · AI 태스크포스,Colombia,🇨🇴,2020-01-01,https://dapre.presidencia.gov.co/TD/TASK-FORCE-DEVELOPMENT-IMPLEMENTATION-ARTIFICIAL-INTELLIGENCE-COLOMBIA.pdf,Presidency of the Republic of Colombia,1,True,2
doc-14898cd72e82,이스라엘 · AI 전략 권고 by TELEM - 국가 Governmental Forum R&D Infrastructure,Israel,🇮🇱,2020-01-01,https://innovationisrael.org.il/wp-content/uploads/2023/10/Bery-Report.pdf,Israel Innovation Authority (IIA)|Defense R&D Directorate (DDRD)|Council for Higher Education (CHE)|Ministry of Finanace |Ministry for Innovation Science and Technology,1,True,8
doc-f23a71e19f5d,프랑스 · AI Standardisation 이니셔티브,France,🇫🇷,2020-01-01,https://www.gouvernement.fr/grands-defis-l-programme-confianceai-un-collectif-de-13-industriels-et-academiques-francais-releve,-,1,True,8
doc-52ad24771b78,프랑스 · AI Sandbox 프로그램 국가 개인정보보호 Authority,France,🇫🇷,2020-01-01,https://www.cnil.fr/en/how-can-humans-keep-upper-hand-report-ethical-matters-raised-algorithms-and-artificial-intelligence,National Commission on Informatics and Liberty (CNIL),1,True,4
doc-fe0d46a69874,헝가리 · AI 규정 · 윤리 Knowledge 센터,Hungary,🇭🇺,2020-01-01,https://ai-watch.ec.europa.eu/topics/public-sector/public-sector-dimension-ai-national-strategies/hungary-public-sector-dimension-ai-strategy_en,Ministry for Innovation and Technology (MIT)|Ministry of Justice,1,True,5
doc-bf68d61a1eec,핀란드 · AI Register,Finland,🇫🇮,2020-01-01,https://ai.hel.fi/en/ai-register/,City of Helsinki,1,True,6
doc-20cf2ba3c176,AI Projects Greece,Greece,🇬🇷,2020-01-01,https://ahedd.demokritos.gr/.,Various Institutes,1,False,-10
doc-609e12511d6e,독일 · AI Professorships,Germany,🇩🇪,2020-01-01,https://www.bmftr.bund.de/SharedDocs/Pressemitteilungen/DE/2022/05/030522-KI-Professoren.html,"Federal Ministry of Research, Technology and Space",1,False,-3
doc-edf12023b997,체코 · AI Observatory · Forum,Czechia,🇨🇿,2020-01-01,http://observatory.ilaw.cas.cz/,Institute of State and Law of the Czech Academy of Sciences (ISL) | The Office of the Government of the Czech Republic (ÚV) | Ministry of Industry and Trade (MIT),1,True,13
doc-ae7b31c624ae,세르비아 · AI Master Programmes,Serbia,🇷🇸,2020-01-01,https://www.ai.gov.rs/tekst/en/107/ai-in-master-studies.php,Master's degree programs in Artificial Intelligence,1,False,-1
