id,title,safety_score,published,canonical_url,safety_reasons
doc-5c4fab61110d,LEONARDO 슈퍼컴퓨터 개통,-1,2025-07-09,https://eurohpc-ju.europa.eu/leonardo-inaugurated-europe-welcomes-new-world-leading-supercomputer-2022-11-24_en,-oecd-only
doc-af6e245ffdfa,포르투갈 공공행정 디지털 전환 전략 2021-2026,2,2025-07-09,https://tic.gov.pt/estrategias/estrategia-2021-2026,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;+core+ai
doc-729baf873338,스페인 과학·기술·혁신 전략 2021–2027,2,2025-07-09,https://www.ciencia.gob.es/site-web/Estrategias-y-Planes/Estrategias/Estrategia-Espanola-de-Ciencia-Tecnologia-e-Innovacion-2021-2027.html,-oecd-only;+regulat|규제;+principle|원칙|권고|recommendati;-talent|인재\s*양성|skills\s*agen
doc-62002f42df73,모로코 AI 생태계 개발 전략,8,2025-07-09,https://www.add.gov.ma/ecosysteme-dedie-a-lintelligence-artificielle-prioritaire,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec
doc-0f73a850b930,스페인 국가 Connected Industry 4.0 전략,-4,2025-07-09,http://www.industriaconectada40.gob.es/Paginas/index.aspx#inicio,-oecd-only;-competitiv|경쟁력|market\s*shar;-agriculture|농업\s*AI|관광|touri
doc-afbe9cb725ee,콜롬비아 AI 지식이전 전략계획,8,2025-07-09,https://dapre.presidencia.gov.co/AtencionCiudadana/DocumentosConsulta/consulta-Plan-estrategico-transferencia-conocimiento-inteligencia-artificial-210708.pdf,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec
doc-cf8b40fd19be,슬로바키아 국가 연구개발·SRDA 프로그램,-3,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/state-rd-programs-state-rd-infrastructure-development-programs-and-srda-programs-8738,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-8c93d41208b2,미 국무부 감시 역량 제품·서비스 지침,15,2025-07-09,https://www.state.gov/key-topics-bureau-of-democracy-human-rights-and-labor/due-diligence-guidance/,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+oversight|감독|감사|audit|evalua;+harm|피해|misuse|악용|dual[-\s]?;+human\s*rights|인권|문화적\s*권리;-no-ai
doc-55084b2237dd,세르비아 국가 데이터센터,4,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/state-data-center-2673,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;+standard|표준|iso/?iec;-bare-institution
doc-4ca10bb910ee,몰타 스타트업 레지던스 프로그램,-8,2025-07-09,https://startinmalta.com/wp-content/uploads/2024/05/Malta-Startup-Residence-Programme-Eligbility-and-Requirements-V2-April-2024.pdf,-oecd-only;-startup|스타트업|smes?\b|중소기업;-invest(ment)?\b|투자\s*유치|vent;-competitiv|경쟁력|market\s*shar;-industry-heavy
doc-202b755cf7c8,튀니지 스타트업법,-1,2018-04-17,https://www.mtc.gov.tn/index.php?id=132,-oecd-only
doc-d7018a2992f2,사우디 개인정보 국외 이전 표준계약조항,8,2025-07-09,https://sdaia.gov.sa/Documents/StandardContractualClausesForPersonalDataTransferEN.pdf,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec
doc-dbae2446d65f,Srijan·YuvAI 출범 기사,2,2025-07-09,https://indiaai.gov.in/article/indiaai-and-meta-launch-srijan-and-yuvai-to-propel-open-source-ai-innovation-research-and-skill-development-in-india,-oecd-only;+safety-core-floor;+core+ai
doc-71c5a387f4d0,그리스 정부 미래예측 특별사무국,2,2025-07-09,https://foresight.gov.gr/,-oecd-only;+governan|거버넌스;+core+ai
doc-c020cb932061,자율 — 공연예술과 인공지능,-1,2025-07-09,https://www.fonds-daku.de/,-oecd-only
doc-8051a7cc5e85,스페인 지역 기술전문화 네트워크,-1,2025-07-09,https://espanadigital.gob.es/medida/retech-redes-territoriales-de-especializacion-tecnologica,-oecd-only
doc-778e09a5d992,스페인어 밸리(Valle de la Lengua),-1,2025-07-09,https://www.boe.es/boe/dias/2023/06/03/pdfs/BOE-A-2023-13313.pdf,-oecd-only
doc-6945a45010ac,스페인 AI 인재 허브,-3,2025-07-09,https://www.aei.gob.es/convocatorias/buscador-convocatorias/consolidacion-investigadora-2023,-oecd-only;-talent|인재\s*양성|skills\s*agen
doc-b5da4e8c80d8,룩셈부르크 SpaceResources.lu,5,2025-07-09,http://www.spaceresources.public.lu/en.html,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;+regulat|규제
doc-80a7127b89bb,호주 우주 인프라 기금—로보틱스·자동화·AI 명령·제어 센터,-3,2025-07-09,https://www.business.gov.au/Grants-and-Programs/Space-Infrastructure-Fund-Robotics-Automation-Artificial-Intelligence-Command-and-Control-Centre,-oecd-only;-invest(ment)?\b|투자\s*유치|vent;-bare-institution
doc-1271b07bbe74,싱가포르 국가 다중모달 LLM 프로그램,-1,2025-07-09,https://www.imda.gov.sg/resources/press-releases-factsheets-and-speeches/press-releases/2023/sg-to-develop-southeast-asias-first-llm-ecosystem,-oecd-only
doc-c9eddeb21ee2,오스트리아 측정·자동화·로봇기술 협회(GMAR),3,2025-07-09,https://www.gmar.at/,-oecd-only;+principle|원칙|권고|recommendati;+oversight|감독|감사|audit|evalua
doc-933fe45c06e6,RELINK 지능형 직업 재훈련,-1,2025-07-09,https://www.relink.cl/,-oecd-only
doc-de118e8fae60,카자흐스탄 AI 연구개발 지원기금,-1,2025-07-09,https://egov.kz/cms/en/ai-big-data,-oecd-only
doc-7a41b99e14b2,슬로베니아 인공지능학회(SLAIS),-1,2025-07-09,https://slais.ijs.si/,-oecd-only
doc-2e8655f08cc1,몰타 기술개발 인센티브 지침,-1,2025-07-09,https://www.maltaenterprise.com/sites/default/files/Skills%20Development%20Incentive%20Guidelines%20%28V1.0%29%20Final_0.pdf,-oecd-only
doc-21516d8a9b38,디지털 교육 정책 형성 보고서,-1,2021-02-08,https://oeil.secure.europarl.europa.eu/oeil/popups/ficheprocedure.do?reference=2020/2135(INI)&l=en,"-oecd-only;+(?:AI|인공지능).{0,12}(?:framewo;-adopt(ion)?\b|도입\s*가속|활용\s*촉"
doc-7b7dbcd7cc8c,싱가포르 서비스 4.0 기술 로드맵,-2,2025-07-09,https://www.imda.gov.sg/About-IMDA/Research-and-Statistics/SGDigital/Services-and-Digital-Economy-Technology-Roadmap,-oecd-only;+regulat|규제;-invest(ment)?\b|투자\s*유치|vent;-adopt(ion)?\b|도입\s*가속|활용\s*촉
doc-99e2882677f8,세르비아 AI 소사이어티,-1,2025-07-09,https://serbianaisociety.org,-oecd-only
doc-5a7b74057a05,포르투갈 지방의회 셀프서비스 대시보드,-1,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/self-service-dashboard-for-city-councils-6110,-oecd-only
doc-ded829843c60,남아공 과학·기술 R&D 세액공제 가이드라인,1,2025-07-09,https://www.dsti.gov.za/rdtax/images/tax-incentive/RD_Tax_Incentive_Guidelines_for_Applicants.pdf,-oecd-only;+guideline|가이드라인|지침|(?<![a-z]
doc-8a42a64c281f,복잡한 세계에서 유럽 정책에 대한 과학적 자문,1,2025-07-09,https://op.europa.eu/en/publication-detail/-/publication/5cb9ca21-0500-11ea-8c1f-01aa75ed71a1,"-oecd-only;+(?:AI|인공지능).{0,12}(?:framewo"
doc-d0103b7c2707,세르비아 과학기금,-1,2025-07-09,https://fondzanauku.gov.rs/about-us/?lang=en#1546230834736-e33b5496-e60f   https://fondzanauku.gov.rs/programs/?lang=en,-oecd-only;+transpar|투명|explainab|설명\s*가;-competitiv|경쟁력|market\s*shar
doc-f1e82cff8def,모리셔스 공공부문 혁신기술 샌드박스 프레임워크,-3,2025-07-09,https://civilservice.govmu.org/Documents/Circulars%202021/Booklet%20Sandbox%20framework.pdf,-oecd-only;+oversight|감독|감사|audit|evalua;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-cluster|허브\s*조성|sandbox(?!.*
doc-e70a2e3b9477,튀르키예 안전한 학교교육 및 원격교육 프로젝트,2,2025-07-09,https://www.worldbank.org/en/news/loans-credits/2020/06/25/turkey-safe-schooling-and-distance-education-project,-oecd-only;+\bsafety\b|안전성|안전\s*확보;+core+ai
doc-3e4f443b08fb,캐나다 줄기세포 네트워크,2,2025-07-09,https://stemcellnetwork.ca/,-oecd-only;+\bethic|윤리;+core+ai
doc-46b47e98686f,싱가포르 중소기업 디지털화 지원 프로그램(SMEs Go Digital),-6,2025-07-09,https://imda.gov.sg/how-we-can-help/smes-go-digital,-oecd-only;-startup|스타트업|smes?\b|중소기업;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-industry-heavy;-industry-title
doc-86fd230a8663,덴마크 SME:DIGITAL,-2,2025-07-09,https://smvdigital.dk/,-oecd-only;+guideline|가이드라인|지침|(?<![a-z];-startup|스타트업|smes?\b|중소기업;-industry-heavy;-industry-title
doc-70a8c695c850,아일랜드 SFI 연구센터 및 Spokes 프로그램,2,2025-07-09,http://www.sfi.ie/sfi-research-centres/,-oecd-only;-invest(ment)?\b|투자\s*유치|vent;-cluster|허브\s*조성|sandbox(?!.*;+safety-core-floor;+core+ai
doc-b12040d497f5,튀르키예 SAFIR Depo 클라우드 저장 소프트웨어,2,2025-07-09,https://safirdepo.b3lab.org/welcome,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu
doc-ef9601526c98,사우디 개인정보보호 책임자 지정 규칙,10,2025-07-09,https://sdaia.gov.sa/en/SDAIA/about/Documents/RulesforAppointingPersonalDataProtectionOfficer.pdf,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti
doc-8e03ffcf8521,Horizon 2020 로보틱스 민관협력,1,2025-07-09,https://eu-robotics.net/wp-content/uploads/PPP-Brochure_2012_Final.pdf,"-oecd-only;+(?:AI|인공지능).{0,12}(?:framewo"
doc-81c5275220d2,콜롬비아 인공지능 개발·적용 로드맵,-1,2025-07-09,https://minciencias.gov.co/sala_de_prensa/colombia-ya-cuenta-con-una-hoja-ruta-en-inteligencia-artificial,-oecd-only
doc-d86a520657a8,카자흐스탄 역량개발 로드맵,-1,2025-07-09,http://adilet.zan.kz/kaz/docs/P1600000547,-oecd-only
doc-910c43a327a4,책임 있는 기술 도입 부서(RTA),3,2025-07-09,https://www.gov.uk/government/news/the-cdei-is-now-the-responsible-technology-adoption-unit,-oecd-only;+\bethic|윤리;+governan|거버넌스;-adopt(ion)?\b|도입\s*가속|활용\s*촉;+core+ai
doc-f318b5e488fe,독일 농업·식품·농촌 AI 연구지원 프로그램,-2,2025-07-09,https://www.bmel.de/ki,-oecd-only;-agriculture|농업\s*AI|관광|touri
doc-512b73c86322,벨기에 연구 플랫폼 프로그램,2,2025-07-09,https://innoviris.brussels/research-platforms,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu
doc-472681b1fb8b,에스토니아 연구진실성 작업반,7,2025-07-09,https://etag.ee/en/activities/research-integrity/,-oecd-only;+\bethic|윤리;+governan|거버넌스;+principle|원칙|권고|recommendati;+core+ai
doc-142c1a957f0a,RISE 인공지능 분야,-1,2025-07-09,https://www.ri.se/en/what-we-do/our-areas/artificial-intelligence,-oecd-only
doc-938f7427aa30,우즈베키스탄 디지털 기술·AI 개발 연구소 설립 소식,2,2025-07-09,https://yuz.uz/en/news/v-tashkente-sozdan-nauchno-issledovatelskiy-institut-razvitiya-tsifrovx-texnologiy-i-iskusstvennogo-intellekta   http://tashkenttimes.uz/national/6435-mirziyoyev-instructs-to-create-research-institute-for-development-of-digital-tech,-oecd-only;+governan|거버넌스;+core+ai
doc-0c21539add16,노르웨이 연구위원회 ICT 연구 프로그램,2,2025-07-09,https://www.forskningsradet.no/en/about-the-research-council/Portfolios/enabling-technologies/portfolio-analysis-for-enabling-technologies/,-oecd-only;+governan|거버넌스;+core+ai
doc-957779fdc1aa,노르웨이 직장 내 디지털 활동 감시 보고서,10,2025-07-09,https://www.datatilsynet.no/regelverk-og-verktoy/rapporter-og-utredninger/sjefen-ser-deg-overvaking-og-kontroll-av-arbeidstakeres-digitale-aktiviteter/,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti;-no-ai
doc-0cdd27e2cdeb,공공부문 데이터 이용 신뢰 확보 보고서,2,2025-07-09,https://www.gov.uk/government/publications/cdei-publishes-its-first-report-on-public-sector-data-sharing,-oecd-only;+\bethic|윤리;+core+ai
doc-2f70fada02d1,호주 규제기술 혁신 챌린지,-1,2025-07-09,https://www.business.gov.au/Grants-and-Programs/Business-Research-and-Innovation-Initiative,-oecd-only;+regulat|규제;-startup|스타트업|smes?\b|중소기업;-industry-heavy
doc-f7c3102e4411,케냐 규제 샌드박스,9,2025-07-09,https://sandbox.ca.go.ke/about/overview,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;-cluster|허브\s*조성|sandbox(?!.*;-no-ai
doc-75d9c760615b,영국 자동화 차량 규제 프레임워크 제안,9,2025-07-09,https://www.lawcom.gov.uk/comprehensive-regulatory-framework-for-self-driving-vehicles-proposed-to-government/,-oecd-only;+\bsafety\b|안전성|안전\s*확보;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;-adopt(ion)?\b|도입\s*가속|활용\s*촉;-no-ai
doc-6d7e92cb65c5,사우디 국외 개인정보 이전 규정,10,2025-07-09,https://sdaia.gov.sa/Documents/RegulationonPersonalDataEN.pdf,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti
doc-eb92a80a9825,코스타리카 공공 IT 조달·개발 관리 지침,10,2025-07-09,https://www.imprentanacional.go.cr/pub/2019/07/10/COMP_10_07_2019.pdf,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+transpar|투명|explainab|설명\s*가;-no-ai
doc-0dd33704b0b2,코스타리카 공공 IT 조달·개발 규정,10,2025-07-09,http://www.pgrweb.go.cr/scij/Busqueda/Normativa/Normas/nrm_texto_completo,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+transpar|투명|explainab|설명\s*가;-no-ai
doc-e19051553d0d,브뤼셀 지역 혁신 계획,-1,2025-07-09,https://innoviris.brussels/regional-innovation-plan,-oecd-only
doc-355f3c778111,스페인 회복·전환·회복탄력성 계획,8,2025-07-09,https://www.lamoncloa.gob.es/temas/fondos-recuperacion/Documents/30042021-Plan_Recuperacion_%20Transformacion_%20Resiliencia.pdf,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec
doc-94cdff6a9042,독일 실도로 디지털 모빌리티 테스트필드,-1,2025-07-09,https://www.bmv.de/SharedDocs/DE/Anlage/DG/testfeld-deutschland-frankreich-luxemburg-konzept-fuer-das-grenzueberschreitende-digitale-testfeld.pdf?__blob=publicationFile,-oecd-only
doc-7c6bc94190f8,세르비아 AI 연구개발 프로젝트 프로그램,-1,2025-07-09,"https://fondzanauku.gov.rs/program-for-development-of-projects-in-the-field-of-artificial-intelligence-ai/?lang=en#:~:text=The%20Program%20aims%20to%20enhance,human%20resources%20development%20and%20improvement; https://www.ai.gov.rs/tekst/en/117/science-",-oecd-only
doc-cdc57f6be004,미국 R&D 인력 훈련,-2,2025-07-09,https://trumpwhitehouse.archives.gov/ai/ai-american-worker/,-oecd-only;+standard|표준|iso/?iec;-invest(ment)?\b|투자\s*유치|vent;-agriculture|농업\s*AI|관광|touri
doc-af1dc36212cc,벨기에 공동 R&D 프로젝트,2,2025-07-09,https://innoviris.brussels/program/rd-projects,-oecd-only;+harm|피해|misuse|악용|dual[-\s]?
doc-97397168383a,헝가리 R&D 경쟁력·탁월성 협력 프로그램,-3,2025-07-09,https://www.palyazat.gov.hu/,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-b1a6c547f8e5,퀘벡 AI 포럼,-1,2025-07-09,https://forumia.quebec,-oecd-only;+principle|원칙|권고|recommendati;-cluster|허브\s*조성|sandbox(?!.*
doc-6ea681283014,퀀텀 스페인,-3,2025-07-09,https://www.boe.es/eli/es/rd/2021/10/26/936,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-aa205734e352,몰타 혁신·창의 분야 적격 고용 지침,-1,2025-07-09,https://www.maltaenterprise.com/sites/default/files/Guideline%20Qualifying%20Employment%20in%20Innovation%20and%20Creativity%20%28Version%204.1%29%20FINAL_0.pdf,-oecd-only
doc-d8278cdfa573,쿼드 기술 원칙,13,2025-07-09,https://www.whitehouse.gov/briefing-room/statements-releases/2021/09/24/quad-principles-on-technology-design-development-governance-and-use/,-oecd-only;+governan|거버넌스;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+human\s*rights|인권|문화적\s*권리;-no-ai
doc-e34273b9f854,페루 Punku 통신 공개데이터 포털,2,2025-07-09,https://punku.osiptel.gob.pe/,-oecd-only;+regulat|규제;-bare-institution
doc-32ea05b49473,유엔 펄스 랩 캄팔라,1,2025-07-09,https://www.unglobalpulse.org/un-global-pulse/,-oecd-only;+oversight|감독|감사|audit|evalua
doc-996cc3e510c6,"페루 · Public-private regulatory sandbox regarding use 무인 vehicles reliably members 국가 Digital Transformation 시스템, with emphasis public · private sectors",9,2025-07-09,https://cdn.www.gob.pe/uploads/document/file/4932850/Pol%C3%ADtica%20Nacional%20de%20Transformaci%C3%B3n%20Digital%20al%202030.pdf?v=1691014709,-oecd-only;+\bsafety\b|안전성|안전\s*확보;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;-cluster|허브\s*조성|sandbox(?!.*;-no-ai
doc-32e07b4ae583,데이터 공공·민간 파트너십,1,2025-07-09,https://bdva.eu/big-data-value-cppp/,"-oecd-only;+(?:AI|인공지능).{0,12}(?:framewo"
doc-ebfee71c9cbe,튀니지 혁신을 위한 공공조달 국가 로드맵,2,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/public-procurement-for-innovation-2940,-oecd-only;+regulat|규제
doc-8a0ed0497204,헝가리 공공데이터 포털,-1,2025-07-09,https://www.opendata.hu/,-oecd-only;-bare-institution
doc-fbb94a8c151a,호주 2030 혁신 번영 계획,-1,2025-07-09,https://www.industry.gov.au/data-and-publications/australia-2030-prosperity-through-innovation,-oecd-only;+principle|원칙|권고|recommendati;-gdp|생산성|productivity|growth\
doc-640d397fed6a,벨기에 미래전망 연구 프로그램,2,2025-07-09,https://innoviris.brussels/program/prospective-research,-oecd-only;+governan|거버넌스;-agriculture|농업\s*AI|관광|touri;+safety-core-floor;+core+ai
doc-0de3754e3816,스페인어와 인공지능(LEIA) 프로젝트,-1,2025-07-09,https://www.rae.es/noticia/que-es-leia,-oecd-only
doc-418093c7299b,카자흐스탄 생산적 혁신 촉진 프로젝트,-1,2025-07-09,http://fpip.kz/index.php/en/,-oecd-only
doc-c11934259347,프로젝트 님버스 국가 클라우드 인프라,4,2025-07-09,https://www.gov.il/en/departments/news/nimbus-landingzone                  https://mr.gov.il/ilgstorefront/en/news/details/111222                                 https://en.wikipedia.org/wiki/Project_Nimbus,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;+guideline|가이드라인|지침|(?<![a-z]
doc-3755c89cf8ba,멕시코 PROSOFT 및 혁신 프로그램,-3,2025-07-09,http://prosoft.economia.gob.mx/ ; https://www.ciiia.mx/;,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-825fe60dd3ba,에스토니아 개인정보 보호기술 행동계획,10,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/privacy-enhancing-technology-action-plan-2190,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti;-no-ai
doc-615751432215,싱가포르 IMDA-Google PET·Privacy Sandbox,8,2025-07-09,https://www.imda.gov.sg/resources/press-releases-factsheets-and-speeches/press-releases/2023/generative-ai-evaluation-sandbox https://rsvp.withgoogle.com/events/privacysandbox-sg,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti;-cluster|허브\s*조성|sandbox(?!.*;-no-ai
doc-50420384511b,싱가포르 PET 샌드박스,8,2025-07-09,https://www.imda.gov.sg/how-we-can-help/data-innovation/privacy-enhancing-technology-sandboxes,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti;-cluster|허브\s*조성|sandbox(?!.*;-no-ai
doc-905af8d7c7ef,오스트리아 AI 허브 준비사업(연구·혁신),-3,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/preparation-of-an-ai-hub-austria-in-the-area-of-research-and-innovation-7516,-oecd-only;-talent|인재\s*양성|skills\s*agen
doc-28feb7fbc485,포르투갈 사법 공개데이터 예측분석 프로젝트,-1,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/predictive-analysis-from-open-data-in-justice-and-information-sources-from-different-areas-8472,-oecd-only
doc-41155b1527cd,일본 AI·데이터과학 인재개발 데이터 제공 실무 가이드북,2,2025-07-09,https://www.meti.go.jp/policy/it_policy/jinzai/AIdataguide.pdf (dead link),-oecd-only;+\brisk\b|위험\s*관리|위험관리|고위험|hi
doc-6c07371f09d2,포르투갈 원격근무 모니터링 가이드라인,3,2025-07-09,https://www.cnpd.pt/media/zkhkxlpx/orientacoes_controlo_a_distancia_em_regime_de_teletrabalho.pdf,-oecd-only;+guideline|가이드라인|지침|(?<![a-z];+privacy|개인정보|data\s*protecti
doc-a97f9c1fc75b,콜롬비아 연구윤리·생명윤리·과학적 진실성 정책,2,2025-07-09,https://minciencias.gov.co/normatividad/resolucion-0314-2018,-oecd-only;+\bethic|윤리;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;-competitiv|경쟁력|market\s*shar;-adopt(ion)?\b|도입\s*가속|활용\s*촉;+core+ai
doc-2f5efd957a15,CFPB 핀테크 혁신 규제 정책,8,2025-07-09,https://www.consumerfinance.gov/about-us/newsroom/bureau-issues-policies-facilitate-compliance-promote-innovation/,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;-no-ai
doc-76d973a5454c,폴란드-대만 과학협력,-3,2025-07-09,https://archiwum.ncbr.gov.pl/en/programmes/international-programmes/bilateral-cooperation/taiwan/poland-taiwan-scientific-cooperation/,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-11bdf0f2b3ff,오스트리아 산업 4.0 플랫폼,-1,2025-07-09,https://plattformindustrie40.at/?lang=en,-oecd-only
doc-6d8e2c8ee5df,독일 산업 4.0 플랫폼,-2,2025-07-09,http://www.plattform-i40.de,-oecd-only;+standard|표준|iso/?iec;-startup|스타트업|smes?\b|중소기업;-industry-heavy
doc-b8a4f82c7ba1,한국 인공지능 지역 확산 추진방향,-3,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/plans-for-regional-diffusion-of-ai-2907,-oecd-only;-invest(ment)?\b|투자\s*유치|vent
doc-db3e0df09240,사람 중심 제4차산업혁명 대응 계획(I-Korea 4.0),0,2025-07-09,http://www.msit.go.kr/web/msipContents/contentsView.do?cateId=mssw01174&artId=1373921,-oecd-only;+regulat|규제;-competitiv|경쟁력|market\s*shar
doc-46963a3057b1,스페인 공공행정 디지털화 계획,-3,2025-07-09,https://portal.mineco.gob.es/RecursosArticulo/mineco/ministerio/ficheros/210127_plan_digitalizacion_administraciones_publicas.pdf,-oecd-only;+transpar|투명|explainab|설명\s*가;-invest(ment)?\b|투자\s*유치|vent;-gdp|생산성|productivity|growth\
doc-68ebca5cbbce,브뤼셀 넥스트테크 계획,-1,2025-07-09,http://bedigital.brussels/wp-content/uploads/2018/05/Plan-NextTech-FR-NExtTech.pdf,-oecd-only
doc-27f9b724003c,칠레 디지털 전환·기술혁명 박사 장학금,-1,2025-07-09,https://www.anid.cl/concursos/concurso/?id=287,-oecd-only
doc-04a86d92b8f5,카자흐스탄 PhD 연구·훈련 지원 그랜트 프로그램,-1,2025-07-09,http://www.fpip.kz/index.php/en/grant-programs/phd   http://fpip.kz/images/KZ_FPIP_PhD-Grant-Program_eng_2version.pdf,-oecd-only
doc-1bf74964fbcd,INPS 개인화 가상 비서,2,2025-07-09,https://www.inps.it/it/it/inps-comunica/notizie/dettaglio-news-page.news.2023.07.assistente-virtuale-intelligente-inps-avvia-la-sperimentazione.html,-oecd-only;+\bsecurit|보안|사이버보안|cybersecu;-bare-institution
doc-b40958997930,사우디 개인정보보호법,10,2025-07-09,https://www.lexology.com/library/detail.aspx?g=3db7fecd-63a2-4684-b16a-8bb64cd12279,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti
doc-3a87a96f5d9e,이집트 개인정보보호법,13,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/personal-data-protection-law-7461,-oecd-only;+governan|거버넌스;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec;+privacy|개인정보|data\s*protecti;-no-ai
doc-4ba788cc04bf,사우디 개인정보 처리 활동 기록 가이드라인,8,2025-07-09,https://sdaia.gov.sa/Documents/PersonalDataProcessingActivitiesRecordsGuideline.pdf,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec
doc-fc9ea4549ca8,포르투갈 세무·관세청 디지털 서비스 최적화,-1,2025-07-09,https://oecd.ai/en/dashboards/policy-initiatives/optimization-of-digital-services-provided-by-the-tax-and-customs-authority-3198,-oecd-only;-bare-institution
doc-81fb6c2d6a18,태국 OpenThaiGPT,-3,2025-07-09,https://openthaigpt.aieat.or.th/,-oecd-only;-competitiv|경쟁력|market\s*shar
doc-996cc3e510c6,"페루 · Open-source 인공지능 알고리즘 service is provided continuously Members 국가 Digital Transformation 시스템, with emphasis public entities at three levels government",2,2025-07-09,https://cdn.www.gob.pe/uploads/document/file/4932850/Pol%C3%ADtica%20Nacional%20de%20Transformaci%C3%B3n%20Digital%20al%202030.pdf?v=1691014709,-oecd-only;+regulat|규제
doc-af15cdcf4cb0,에스토니아 오픈소스 AI 구성요소,-1,2025-07-09,https://www.kratid.ee/en/kratijupid               https://koodivaramu.eesti.ee/explore/projects,-oecd-only
doc-ec837e092a36,사우디 정보공개 규정,8,2025-07-09,https://sdaia.gov.sa/en/SDAIA/about/Documents/PoliciesEN.pdf#page=132,-oecd-only;+regulat|규제;+guideline|가이드라인|지침|(?<![a-z];+principle|원칙|권고|recommendati;+standard|표준|iso/?iec
